"Fx0"	"z"	"Lx0"
3.33754800670395e-13	0.265	7.25204272974065e+43
3.65954861793202e-13	0.265	7.95170673065933e+43
3.65954861793202e-13	0.265	7.95170673065933e+43
4.01261526728839e-13	0.265	8.71887305229296e+43
4.01261526728839e-13	0.265	8.71887305229296e+43
4.39974515009297e-13	0.265	9.56005419677961e+43
4.39974515009297e-13	0.265	9.56005419677961e+43
4.39974515009297e-13	0.265	9.56005419677961e+43
4.39974515009297e-13	0.265	9.56005419677961e+43
4.82422462566367e-13	0.265	1.0482390980716e+44
4.82422462566367e-13	0.265	1.0482390980716e+44
4.82422462566367e-13	0.265	1.0482390980716e+44
4.82422462566367e-13	0.265	1.0482390980716e+44
4.82422462566367e-13	0.265	1.0482390980716e+44
5.28965711533723e-13	0.265	1.14937131538031e+44
5.28965711533723e-13	0.265	1.14937131538031e+44
5.28965711533723e-13	0.265	1.14937131538031e+44
5.28965711533723e-13	0.265	1.14937131538031e+44
5.79999369204093e-13	0.265	1.26026058658692e+44
6.35956662109089e-13	0.265	1.38184825465117e+44
6.35956662109089e-13	0.265	1.38184825465117e+44
6.97312613694614e-13	0.265	1.51516648160353e+44
6.97312613694614e-13	0.265	1.51516648160353e+44
6.97312613694614e-13	0.265	1.51516648160353e+44
7.6458807681176e-13	0.265	1.66134701060525e+44
7.6458807681176e-13	0.265	1.66134701060525e+44
7.6458807681176e-13	0.265	1.66134701060525e+44
7.6458807681176e-13	0.265	1.66134701060525e+44
7.6458807681176e-13	0.265	1.66134701060525e+44
8.38354155255145e-13	0.265	1.82163077335632e+44
8.38354155255145e-13	0.265	1.82163077335632e+44
8.38354155255145e-13	0.265	1.82163077335632e+44
1.00792338447699e-12	0.265	2.19008189181091e+44
1.00792338447699e-12	0.265	2.19008189181091e+44
1.00792338447699e-12	0.265	2.19008189181091e+44
1.10516601446186e-12	0.265	2.40137704213868e+44
1.21179043797589e-12	0.265	2.63305756742388e+44
1.32870179353536e-12	0.265	2.8870902118701e+44
1.45689254578787e-12	0.265	3.16563146761397e+44
7.02478200584842e-14	0.275	1.66134701060527e+43
7.02478200584842e-14	0.275	1.66134701060527e+43
7.02478200584842e-14	0.275	1.66134701060527e+43
7.02478200584842e-14	0.275	1.66134701060527e+43
7.02478200584842e-14	0.275	1.66134701060527e+43
7.02478200584842e-14	0.275	1.66134701060527e+43
7.02478200584842e-14	0.275	1.66134701060527e+43
7.02478200584842e-14	0.275	1.66134701060527e+43
7.02478200584842e-14	0.275	1.66134701060527e+43
7.02478200584842e-14	0.275	1.66134701060527e+43
7.02478200584842e-14	0.275	1.66134701060527e+43
7.02478200584842e-14	0.275	1.66134701060527e+43
7.02478200584842e-14	0.275	1.66134701060527e+43
7.02478200584842e-14	0.275	1.66134701060527e+43
7.02478200584842e-14	0.275	1.66134701060527e+43
7.02478200584842e-14	0.275	1.66134701060527e+43
7.02478200584842e-14	0.275	1.66134701060527e+43
7.02478200584842e-14	0.275	1.66134701060527e+43
7.02478200584842e-14	0.275	1.66134701060527e+43
7.02478200584842e-14	0.275	1.66134701060527e+43
7.02478200584842e-14	0.275	1.66134701060527e+43
7.02478200584842e-14	0.275	1.66134701060527e+43
7.70252030207178e-14	0.275	1.82163077335634e+43
7.70252030207178e-14	0.275	1.82163077335634e+43
7.70252030207178e-14	0.275	1.82163077335634e+43
7.70252030207178e-14	0.275	1.82163077335634e+43
7.70252030207178e-14	0.275	1.82163077335634e+43
7.70252030207178e-14	0.275	1.82163077335634e+43
7.70252030207178e-14	0.275	1.82163077335634e+43
7.70252030207178e-14	0.275	1.82163077335634e+43
7.70252030207178e-14	0.275	1.82163077335634e+43
7.70252030207178e-14	0.275	1.82163077335634e+43
7.70252030207178e-14	0.275	1.82163077335634e+43
7.70252030207178e-14	0.275	1.82163077335634e+43
7.70252030207178e-14	0.275	1.82163077335634e+43
7.70252030207178e-14	0.275	1.82163077335634e+43
8.44564556657193e-14	0.275	1.99737842440867e+43
8.44564556657193e-14	0.275	1.99737842440867e+43
8.44564556657193e-14	0.275	1.99737842440867e+43
8.44564556657193e-14	0.275	1.99737842440867e+43
8.44564556657193e-14	0.275	1.99737842440867e+43
8.44564556657193e-14	0.275	1.99737842440867e+43
8.44564556657193e-14	0.275	1.99737842440867e+43
8.44564556657193e-14	0.275	1.99737842440867e+43
8.44564556657193e-14	0.275	1.99737842440867e+43
8.44564556657193e-14	0.275	1.99737842440867e+43
8.44564556657193e-14	0.275	1.99737842440867e+43
8.44564556657193e-14	0.275	1.99737842440867e+43
8.44564556657193e-14	0.275	1.99737842440867e+43
8.44564556657193e-14	0.275	1.99737842440867e+43
8.44564556657193e-14	0.275	1.99737842440867e+43
8.44564556657193e-14	0.275	1.99737842440867e+43
8.44564556657193e-14	0.275	1.99737842440867e+43
8.44564556657193e-14	0.275	1.99737842440867e+43
8.44564556657193e-14	0.275	1.99737842440867e+43
9.26046621609947e-14	0.275	2.19008189181093e+43
9.26046621609947e-14	0.275	2.19008189181093e+43
9.26046621609947e-14	0.275	2.19008189181093e+43
9.26046621609947e-14	0.275	2.19008189181093e+43
9.26046621609947e-14	0.275	2.19008189181093e+43
9.26046621609947e-14	0.275	2.19008189181093e+43
9.26046621609947e-14	0.275	2.19008189181093e+43
9.26046621609947e-14	0.275	2.19008189181093e+43
9.26046621609947e-14	0.275	2.19008189181093e+43
9.26046621609947e-14	0.275	2.19008189181093e+43
9.26046621609947e-14	0.275	2.19008189181093e+43
9.26046621609947e-14	0.275	2.19008189181093e+43
9.26046621609947e-14	0.275	2.19008189181093e+43
9.26046621609947e-14	0.275	2.19008189181093e+43
9.26046621609947e-14	0.275	2.19008189181093e+43
1.01538992920736e-13	0.275	2.4013770421387e+43
1.01538992920736e-13	0.275	2.4013770421387e+43
1.01538992920736e-13	0.275	2.4013770421387e+43
1.01538992920736e-13	0.275	2.4013770421387e+43
1.01538992920736e-13	0.275	2.4013770421387e+43
1.01538992920736e-13	0.275	2.4013770421387e+43
1.01538992920736e-13	0.275	2.4013770421387e+43
1.01538992920736e-13	0.275	2.4013770421387e+43
1.01538992920736e-13	0.275	2.4013770421387e+43
1.01538992920736e-13	0.275	2.4013770421387e+43
1.01538992920736e-13	0.275	2.4013770421387e+43
1.01538992920736e-13	0.275	2.4013770421387e+43
1.01538992920736e-13	0.275	2.4013770421387e+43
1.01538992920736e-13	0.275	2.4013770421387e+43
1.01538992920736e-13	0.275	2.4013770421387e+43
1.01538992920736e-13	0.275	2.4013770421387e+43
1.01538992920736e-13	0.275	2.4013770421387e+43
1.01538992920736e-13	0.275	2.4013770421387e+43
1.01538992920736e-13	0.275	2.4013770421387e+43
1.11335291795925e-13	0.275	2.6330575674239e+43
1.11335291795925e-13	0.275	2.6330575674239e+43
1.11335291795925e-13	0.275	2.6330575674239e+43
1.11335291795925e-13	0.275	2.6330575674239e+43
1.11335291795925e-13	0.275	2.6330575674239e+43
1.11335291795925e-13	0.275	2.6330575674239e+43
1.11335291795925e-13	0.275	2.6330575674239e+43
1.11335291795925e-13	0.275	2.6330575674239e+43
1.11335291795925e-13	0.275	2.6330575674239e+43
1.11335291795925e-13	0.275	2.6330575674239e+43
1.11335291795925e-13	0.275	2.6330575674239e+43
1.11335291795925e-13	0.275	2.6330575674239e+43
1.11335291795925e-13	0.275	2.6330575674239e+43
1.22076719915471e-13	0.275	2.88709021187012e+43
1.22076719915471e-13	0.275	2.88709021187012e+43
1.22076719915471e-13	0.275	2.88709021187012e+43
1.22076719915471e-13	0.275	2.88709021187012e+43
1.22076719915471e-13	0.275	2.88709021187012e+43
1.22076719915471e-13	0.275	2.88709021187012e+43
1.22076719915471e-13	0.275	2.88709021187012e+43
1.22076719915471e-13	0.275	2.88709021187012e+43
1.22076719915471e-13	0.275	2.88709021187012e+43
1.22076719915471e-13	0.275	2.88709021187012e+43
1.33854461643992e-13	0.275	3.165631467614e+43
1.33854461643992e-13	0.275	3.165631467614e+43
1.33854461643992e-13	0.275	3.165631467614e+43
1.33854461643992e-13	0.275	3.165631467614e+43
1.33854461643992e-13	0.275	3.165631467614e+43
1.33854461643992e-13	0.275	3.165631467614e+43
1.33854461643992e-13	0.275	3.165631467614e+43
1.33854461643992e-13	0.275	3.165631467614e+43
1.46768498649121e-13	0.275	3.4710458812635e+43
1.46768498649121e-13	0.275	3.4710458812635e+43
1.46768498649121e-13	0.275	3.4710458812635e+43
1.46768498649121e-13	0.275	3.4710458812635e+43
1.46768498649121e-13	0.275	3.4710458812635e+43
1.46768498649121e-13	0.275	3.4710458812635e+43
1.46768498649121e-13	0.275	3.4710458812635e+43
1.46768498649121e-13	0.275	3.4710458812635e+43
1.46768498649121e-13	0.275	3.4710458812635e+43
1.46768498649121e-13	0.275	3.4710458812635e+43
1.46768498649121e-13	0.275	3.4710458812635e+43
1.46768498649121e-13	0.275	3.4710458812635e+43
1.46768498649121e-13	0.275	3.4710458812635e+43
1.60928458649432e-13	0.275	3.80592612661803e+43
1.60928458649432e-13	0.275	3.80592612661803e+43
1.60928458649432e-13	0.275	3.80592612661803e+43
1.60928458649432e-13	0.275	3.80592612661803e+43
1.60928458649432e-13	0.275	3.80592612661803e+43
1.60928458649432e-13	0.275	3.80592612661803e+43
1.60928458649432e-13	0.275	3.80592612661803e+43
1.60928458649432e-13	0.275	3.80592612661803e+43
1.60928458649432e-13	0.275	3.80592612661803e+43
1.60928458649432e-13	0.275	3.80592612661803e+43
1.76454546048032e-13	0.275	4.17311501396836e+43
1.76454546048032e-13	0.275	4.17311501396836e+43
1.76454546048032e-13	0.275	4.17311501396836e+43
1.76454546048032e-13	0.275	4.17311501396836e+43
1.76454546048032e-13	0.275	4.17311501396836e+43
1.76454546048032e-13	0.275	4.17311501396836e+43
1.76454546048032e-13	0.275	4.17311501396836e+43
1.76454546048032e-13	0.275	4.17311501396836e+43
1.76454546048032e-13	0.275	4.17311501396836e+43
1.76454546048032e-13	0.275	4.17311501396836e+43
1.76454546048032e-13	0.275	4.17311501396836e+43
1.76454546048032e-13	0.275	4.17311501396836e+43
1.76454546048032e-13	0.275	4.17311501396836e+43
1.93478562352011e-13	0.275	4.57572962281406e+43
1.93478562352011e-13	0.275	4.57572962281406e+43
1.93478562352011e-13	0.275	4.57572962281406e+43
1.93478562352011e-13	0.275	4.57572962281406e+43
1.93478562352011e-13	0.275	4.57572962281406e+43
1.93478562352011e-13	0.275	4.57572962281406e+43
1.93478562352011e-13	0.275	4.57572962281406e+43
1.93478562352011e-13	0.275	4.57572962281406e+43
2.1214502504011e-13	0.275	5.0171877628621e+43
2.1214502504011e-13	0.275	5.0171877628621e+43
2.1214502504011e-13	0.275	5.0171877628621e+43
2.1214502504011e-13	0.275	5.0171877628621e+43
2.1214502504011e-13	0.275	5.0171877628621e+43
2.1214502504011e-13	0.275	5.0171877628621e+43
2.1214502504011e-13	0.275	5.0171877628621e+43
2.1214502504011e-13	0.275	5.0171877628621e+43
2.1214502504011e-13	0.275	5.0171877628621e+43
2.1214502504011e-13	0.275	5.0171877628621e+43
2.1214502504011e-13	0.275	5.0171877628621e+43
2.1214502504011e-13	0.275	5.0171877628621e+43
2.3261239437673e-13	0.275	5.50123698793469e+43
2.3261239437673e-13	0.275	5.50123698793469e+43
2.3261239437673e-13	0.275	5.50123698793469e+43
2.3261239437673e-13	0.275	5.50123698793469e+43
2.3261239437673e-13	0.275	5.50123698793469e+43
2.55054418586744e-13	0.275	6.0319864090868e+43
2.55054418586744e-13	0.275	6.0319864090868e+43
2.55054418586744e-13	0.275	6.0319864090868e+43
2.55054418586744e-13	0.275	6.0319864090868e+43
2.55054418586744e-13	0.275	6.0319864090868e+43
2.55054418586744e-13	0.275	6.0319864090868e+43
2.55054418586744e-13	0.275	6.0319864090868e+43
2.79661608810342e-13	0.275	6.6139415769957e+43
2.79661608810342e-13	0.275	6.6139415769957e+43
2.79661608810342e-13	0.275	6.6139415769957e+43
2.79661608810342e-13	0.275	6.6139415769957e+43
2.79661608810342e-13	0.275	6.6139415769957e+43
2.79661608810342e-13	0.275	6.6139415769957e+43
3.06642856358865e-13	0.275	7.25204272974065e+43
3.06642856358865e-13	0.275	7.25204272974065e+43
3.06642856358865e-13	0.275	7.25204272974065e+43
3.06642856358865e-13	0.275	7.25204272974065e+43
3.06642856358865e-13	0.275	7.25204272974065e+43
3.06642856358865e-13	0.275	7.25204272974065e+43
3.06642856358865e-13	0.275	7.25204272974065e+43
3.36227206000562e-13	0.275	7.95170673065933e+43
3.36227206000562e-13	0.275	7.95170673065933e+43
3.36227206000562e-13	0.275	7.95170673065933e+43
3.36227206000562e-13	0.275	7.95170673065933e+43
3.36227206000562e-13	0.275	7.95170673065933e+43
3.36227206000562e-13	0.275	7.95170673065933e+43
3.68665800329759e-13	0.275	8.71887305229296e+43
3.68665800329759e-13	0.275	8.71887305229296e+43
4.04234011725258e-13	0.275	9.56005419677961e+43
4.04234011725258e-13	0.275	9.56005419677961e+43
4.04234011725258e-13	0.275	9.56005419677961e+43
4.04234011725258e-13	0.275	9.56005419677961e+43
4.04234011725258e-13	0.275	9.56005419677961e+43
4.04234011725258e-13	0.275	9.56005419677961e+43
4.43233779996233e-13	0.275	1.0482390980716e+44
4.43233779996233e-13	0.275	1.0482390980716e+44
4.43233779996233e-13	0.275	1.0482390980716e+44
4.85996175559995e-13	0.275	1.14937131538031e+44
4.85996175559995e-13	0.275	1.14937131538031e+44
4.85996175559995e-13	0.275	1.14937131538031e+44
4.85996175559995e-13	0.275	1.14937131538031e+44
4.85996175559995e-13	0.275	1.14937131538031e+44
5.3288420991051e-13	0.275	1.26026058658692e+44
5.84295917235862e-13	0.275	1.38184825465117e+44
6.40667733344605e-13	0.275	1.51516648160353e+44
7.70252030207171e-13	0.275	1.82163077335632e+44
7.70252030207171e-13	0.275	1.82163077335632e+44
8.44564556657184e-13	0.275	1.99737842440865e+44
9.26046621609938e-13	0.275	2.19008189181091e+44
9.26046621609938e-13	0.275	2.19008189181091e+44
9.26046621609938e-13	0.275	2.19008189181091e+44
9.26046621609938e-13	0.275	2.19008189181091e+44
1.01538992920736e-12	0.275	2.40137704213868e+44
1.11335291795924e-12	0.275	2.63305756742388e+44
1.11335291795924e-12	0.275	2.63305756742388e+44
1.11335291795924e-12	0.275	2.63305756742388e+44
1.22076719915469e-12	0.275	2.8870902118701e+44
1.33854461643991e-12	0.275	3.16563146761397e+44
1.33854461643991e-12	0.275	3.16563146761397e+44
1.93478562352009e-12	0.275	4.57572962281402e+44
7.09655444413321e-14	0.285	1.82163077335634e+43
7.09655444413321e-14	0.285	1.82163077335634e+43
7.09655444413321e-14	0.285	1.82163077335634e+43
7.09655444413321e-14	0.285	1.82163077335634e+43
7.09655444413321e-14	0.285	1.82163077335634e+43
7.09655444413321e-14	0.285	1.82163077335634e+43
7.09655444413321e-14	0.285	1.82163077335634e+43
7.09655444413321e-14	0.285	1.82163077335634e+43
7.09655444413321e-14	0.285	1.82163077335634e+43
7.09655444413321e-14	0.285	1.82163077335634e+43
7.09655444413321e-14	0.285	1.82163077335634e+43
7.78121721573508e-14	0.285	1.99737842440867e+43
7.78121721573508e-14	0.285	1.99737842440867e+43
7.78121721573508e-14	0.285	1.99737842440867e+43
7.78121721573508e-14	0.285	1.99737842440867e+43
7.78121721573508e-14	0.285	1.99737842440867e+43
7.78121721573508e-14	0.285	1.99737842440867e+43
7.78121721573508e-14	0.285	1.99737842440867e+43
7.78121721573508e-14	0.285	1.99737842440867e+43
7.78121721573508e-14	0.285	1.99737842440867e+43
8.5319350165075e-14	0.285	2.19008189181093e+43
8.5319350165075e-14	0.285	2.19008189181093e+43
8.5319350165075e-14	0.285	2.19008189181093e+43
8.5319350165075e-14	0.285	2.19008189181093e+43
8.5319350165075e-14	0.285	2.19008189181093e+43
8.5319350165075e-14	0.285	2.19008189181093e+43
8.5319350165075e-14	0.285	2.19008189181093e+43
8.5319350165075e-14	0.285	2.19008189181093e+43
8.5319350165075e-14	0.285	2.19008189181093e+43
8.5319350165075e-14	0.285	2.19008189181093e+43
8.5319350165075e-14	0.285	2.19008189181093e+43
8.5319350165075e-14	0.285	2.19008189181093e+43
8.5319350165075e-14	0.285	2.19008189181093e+43
8.5319350165075e-14	0.285	2.19008189181093e+43
8.5319350165075e-14	0.285	2.19008189181093e+43
8.5319350165075e-14	0.285	2.19008189181093e+43
8.5319350165075e-14	0.285	2.19008189181093e+43
9.35508071651101e-14	0.285	2.4013770421387e+43
9.35508071651101e-14	0.285	2.4013770421387e+43
9.35508071651101e-14	0.285	2.4013770421387e+43
9.35508071651101e-14	0.285	2.4013770421387e+43
9.35508071651101e-14	0.285	2.4013770421387e+43
9.35508071651101e-14	0.285	2.4013770421387e+43
9.35508071651101e-14	0.285	2.4013770421387e+43
9.35508071651101e-14	0.285	2.4013770421387e+43
9.35508071651101e-14	0.285	2.4013770421387e+43
9.35508071651101e-14	0.285	2.4013770421387e+43
1.02576420288139e-13	0.285	2.6330575674239e+43
1.02576420288139e-13	0.285	2.6330575674239e+43
1.02576420288139e-13	0.285	2.6330575674239e+43
1.02576420288139e-13	0.285	2.6330575674239e+43
1.02576420288139e-13	0.285	2.6330575674239e+43
1.02576420288139e-13	0.285	2.6330575674239e+43
1.02576420288139e-13	0.285	2.6330575674239e+43
1.02576420288139e-13	0.285	2.6330575674239e+43
1.02576420288139e-13	0.285	2.6330575674239e+43
1.02576420288139e-13	0.285	2.6330575674239e+43
1.02576420288139e-13	0.285	2.6330575674239e+43
1.02576420288139e-13	0.285	2.6330575674239e+43
1.02576420288139e-13	0.285	2.6330575674239e+43
1.02576420288139e-13	0.285	2.6330575674239e+43
1.02576420288139e-13	0.285	2.6330575674239e+43
1.02576420288139e-13	0.285	2.6330575674239e+43
1.02576420288139e-13	0.285	2.6330575674239e+43
1.02576420288139e-13	0.285	2.6330575674239e+43
1.02576420288139e-13	0.285	2.6330575674239e+43
1.12472808284364e-13	0.285	2.88709021187012e+43
1.12472808284364e-13	0.285	2.88709021187012e+43
1.12472808284364e-13	0.285	2.88709021187012e+43
1.12472808284364e-13	0.285	2.88709021187012e+43
1.12472808284364e-13	0.285	2.88709021187012e+43
1.12472808284364e-13	0.285	2.88709021187012e+43
1.12472808284364e-13	0.285	2.88709021187012e+43
1.12472808284364e-13	0.285	2.88709021187012e+43
1.12472808284364e-13	0.285	2.88709021187012e+43
1.12472808284364e-13	0.285	2.88709021187012e+43
1.12472808284364e-13	0.285	2.88709021187012e+43
1.12472808284364e-13	0.285	2.88709021187012e+43
1.12472808284364e-13	0.285	2.88709021187012e+43
1.12472808284364e-13	0.285	2.88709021187012e+43
1.12472808284364e-13	0.285	2.88709021187012e+43
1.12472808284364e-13	0.285	2.88709021187012e+43
1.12472808284364e-13	0.285	2.88709021187012e+43
1.12472808284364e-13	0.285	2.88709021187012e+43
1.12472808284364e-13	0.285	2.88709021187012e+43
1.23323981942797e-13	0.285	3.165631467614e+43
1.23323981942797e-13	0.285	3.165631467614e+43
1.23323981942797e-13	0.285	3.165631467614e+43
1.23323981942797e-13	0.285	3.165631467614e+43
1.23323981942797e-13	0.285	3.165631467614e+43
1.23323981942797e-13	0.285	3.165631467614e+43
1.23323981942797e-13	0.285	3.165631467614e+43
1.23323981942797e-13	0.285	3.165631467614e+43
1.23323981942797e-13	0.285	3.165631467614e+43
1.23323981942797e-13	0.285	3.165631467614e+43
1.23323981942797e-13	0.285	3.165631467614e+43
1.35222057261833e-13	0.285	3.4710458812635e+43
1.35222057261833e-13	0.285	3.4710458812635e+43
1.35222057261833e-13	0.285	3.4710458812635e+43
1.35222057261833e-13	0.285	3.4710458812635e+43
1.35222057261833e-13	0.285	3.4710458812635e+43
1.35222057261833e-13	0.285	3.4710458812635e+43
1.35222057261833e-13	0.285	3.4710458812635e+43
1.35222057261833e-13	0.285	3.4710458812635e+43
1.35222057261833e-13	0.285	3.4710458812635e+43
1.35222057261833e-13	0.285	3.4710458812635e+43
1.35222057261833e-13	0.285	3.4710458812635e+43
1.35222057261833e-13	0.285	3.4710458812635e+43
1.35222057261833e-13	0.285	3.4710458812635e+43
1.35222057261833e-13	0.285	3.4710458812635e+43
1.48268037425225e-13	0.285	3.80592612661803e+43
1.48268037425225e-13	0.285	3.80592612661803e+43
1.48268037425225e-13	0.285	3.80592612661803e+43
1.48268037425225e-13	0.285	3.80592612661803e+43
1.48268037425225e-13	0.285	3.80592612661803e+43
1.48268037425225e-13	0.285	3.80592612661803e+43
1.62572670221701e-13	0.285	4.17311501396836e+43
1.62572670221701e-13	0.285	4.17311501396836e+43
1.62572670221701e-13	0.285	4.17311501396836e+43
1.62572670221701e-13	0.285	4.17311501396836e+43
1.62572670221701e-13	0.285	4.17311501396836e+43
1.62572670221701e-13	0.285	4.17311501396836e+43
1.62572670221701e-13	0.285	4.17311501396836e+43
1.62572670221701e-13	0.285	4.17311501396836e+43
1.78257388186872e-13	0.285	4.57572962281406e+43
1.78257388186872e-13	0.285	4.57572962281406e+43
1.78257388186872e-13	0.285	4.57572962281406e+43
1.78257388186872e-13	0.285	4.57572962281406e+43
1.78257388186872e-13	0.285	4.57572962281406e+43
